INFO 2025-03-18 01:35:01,905 autoreload 27745 8226224192 Watching for file changes with StatReloader
WARNING 2025-03-18 02:46:39,750 log 29050 6179991552 Forbidden: /api/cars/
WARNING 2025-03-18 02:46:39,750 basehttp 29050 6163165184 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:46:39,751 basehttp 29050 6179991552 "GET /api/cars/ HTTP/1.1" 403 58
INFO 2025-03-18 02:46:42,299 basehttp 29050 6196817920 "OPTIONS /api/users/by-email/silver%40gmail.com/ HTTP/1.1" 200 0
WARNING 2025-03-18 02:46:42,312 log 29050 6196817920 Not Found: /api/users/by-email/silver@gmail.com/
WARNING 2025-03-18 02:46:42,312 basehttp 29050 6196817920 "GET /api/users/by-email/silver%40gmail.com/ HTTP/1.1" 404 6726
WARNING 2025-03-18 02:46:42,319 log 29050 6196817920 Not Found: /api/users/by-email/silver@gmail.com/
WARNING 2025-03-18 02:46:42,319 basehttp 29050 6196817920 "GET /api/users/by-email/silver%40gmail.com/ HTTP/1.1" 404 6726
INFO 2025-03-18 02:46:52,425 basehttp 29050 6196817920 "OPTIONS /api/users/by-email/bypass%40example.com/ HTTP/1.1" 200 0
WARNING 2025-03-18 02:46:52,436 log 29050 6196817920 Not Found: /api/users/by-email/bypass@example.com/
WARNING 2025-03-18 02:46:52,436 basehttp 29050 6196817920 "GET /api/users/by-email/bypass%40example.com/ HTTP/1.1" 404 6732
WARNING 2025-03-18 02:46:52,444 log 29050 6196817920 Not Found: /api/users/by-email/bypass@example.com/
WARNING 2025-03-18 02:46:52,444 basehttp 29050 6196817920 "GET /api/users/by-email/bypass%40example.com/ HTTP/1.1" 404 6732
INFO 2025-03-18 02:46:53,445 basehttp 29050 6196817920 "GET /api/movies/ HTTP/1.1" 200 393
INFO 2025-03-18 02:46:53,445 basehttp 29050 6213644288 "GET /api/movies/ HTTP/1.1" 200 393
INFO 2025-03-18 02:46:57,128 basehttp 29050 6163165184 "POST /api/login/ HTTP/1.1" 200 57
INFO 2025-03-18 02:46:58,561 basehttp 29050 6196817920 "OPTIONS /api/users/by-email/Sanjith%40gmail.com/ HTTP/1.1" 200 0
WARNING 2025-03-18 02:46:58,566 log 29050 6196817920 Not Found: /api/users/by-email/Sanjith@gmail.com/
WARNING 2025-03-18 02:46:58,567 basehttp 29050 6196817920 "GET /api/users/by-email/Sanjith%40gmail.com/ HTTP/1.1" 404 6729
WARNING 2025-03-18 02:46:58,572 log 29050 6196817920 Not Found: /api/users/by-email/Sanjith@gmail.com/
WARNING 2025-03-18 02:46:58,572 basehttp 29050 6196817920 "GET /api/users/by-email/Sanjith%40gmail.com/ HTTP/1.1" 404 6729
INFO 2025-03-18 02:47:21,909 basehttp 29050 6196817920 "GET /api/movies/ HTTP/1.1" 200 393
INFO 2025-03-18 02:47:21,912 basehttp 29050 6196817920 "GET /api/movies/ HTTP/1.1" 200 393
INFO 2025-03-18 02:47:28,878 basehttp 29050 6179991552 "POST /api/login/ HTTP/1.1" 200 57
WARNING 2025-03-18 02:47:30,781 log 29050 6213644288 Not Found: /api/users/by-email/silver1@gmail.com/
WARNING 2025-03-18 02:47:30,782 log 29050 6196817920 Not Found: /api/users/by-email/silver1@gmail.com/
WARNING 2025-03-18 02:47:30,783 basehttp 29050 6213644288 "GET /api/users/by-email/silver1%40gmail.com/ HTTP/1.1" 404 6729
WARNING 2025-03-18 02:47:30,783 basehttp 29050 6196817920 "GET /api/users/by-email/silver1%40gmail.com/ HTTP/1.1" 404 6729
WARNING 2025-03-18 02:47:37,450 log 29050 6163165184 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:47:37,450 log 29050 6179991552 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:47:37,451 basehttp 29050 6163165184 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:47:37,451 basehttp 29050 6179991552 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:47:37,545 log 29050 6163165184 Forbidden: /api/cars/
WARNING 2025-03-18 02:47:37,545 log 29050 6179991552 Forbidden: /api/cars/
WARNING 2025-03-18 02:47:37,546 basehttp 29050 6163165184 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:47:37,546 basehttp 29050 6179991552 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:47:38,101 log 29050 6213644288 Not Found: /api/users/by-email/silver1@gmail.com/
WARNING 2025-03-18 02:47:38,101 basehttp 29050 6213644288 "GET /api/users/by-email/silver1%40gmail.com/ HTTP/1.1" 404 6729
WARNING 2025-03-18 02:47:38,104 log 29050 6196817920 Not Found: /api/users/by-email/silver1@gmail.com/
WARNING 2025-03-18 02:47:38,104 basehttp 29050 6196817920 "GET /api/users/by-email/silver1%40gmail.com/ HTTP/1.1" 404 6729
INFO 2025-03-18 02:47:39,236 basehttp 29050 6196817920 "GET /api/movies/ HTTP/1.1" 200 393
INFO 2025-03-18 02:47:39,238 basehttp 29050 6196817920 "GET /api/movies/ HTTP/1.1" 200 393
INFO 2025-03-18 02:47:49,485 basehttp 29050 6163165184 "POST /api/login/ HTTP/1.1" 200 57
INFO 2025-03-18 02:47:50,764 basehttp 29050 6196817920 "OPTIONS /api/users/by-email/S%40gmail.com/ HTTP/1.1" 200 0
WARNING 2025-03-18 02:47:50,775 log 29050 6196817920 Not Found: /api/users/by-email/S@gmail.com/
WARNING 2025-03-18 02:47:50,775 basehttp 29050 6196817920 "GET /api/users/by-email/S%40gmail.com/ HTTP/1.1" 404 6711
WARNING 2025-03-18 02:47:50,781 log 29050 6196817920 Not Found: /api/users/by-email/S@gmail.com/
WARNING 2025-03-18 02:47:50,782 basehttp 29050 6196817920 "GET /api/users/by-email/S%40gmail.com/ HTTP/1.1" 404 6711
WARNING 2025-03-18 02:48:06,511 log 29050 6163165184 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:48:06,512 log 29050 6179991552 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:48:06,513 basehttp 29050 6163165184 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:48:06,513 basehttp 29050 6179991552 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:48:06,517 log 29050 6163165184 Forbidden: /api/cars/
WARNING 2025-03-18 02:48:06,517 log 29050 6179991552 Forbidden: /api/cars/
WARNING 2025-03-18 02:48:06,517 basehttp 29050 6163165184 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:48:06,518 basehttp 29050 6179991552 "GET /api/cars/ HTTP/1.1" 403 58
INFO 2025-03-18 02:49:59,832 autoreload 29050 8226224192 /Users/silverstalaninbaraj/Desktop/PandaCar---Django-React-main/backend/api/views.py changed, reloading.
INFO 2025-03-18 02:50:00,190 autoreload 29243 8226224192 Watching for file changes with StatReloader
INFO 2025-03-18 02:50:10,530 autoreload 29243 8226224192 /Users/silverstalaninbaraj/Desktop/PandaCar---Django-React-main/backend/api/views.py changed, reloading.
INFO 2025-03-18 02:50:10,815 autoreload 29271 8226224192 Watching for file changes with StatReloader
WARNING 2025-03-18 02:51:25,371 log 29271 6219001856 Not Found: /api/users/by-email/S@gmail.com/
WARNING 2025-03-18 02:51:25,372 log 29271 6202175488 Not Found: /api/users/by-email/S@gmail.com/
WARNING 2025-03-18 02:51:25,373 basehttp 29271 6202175488 "GET /api/users/by-email/S%40gmail.com/ HTTP/1.1" 404 6711
WARNING 2025-03-18 02:51:25,374 basehttp 29271 6219001856 "GET /api/users/by-email/S%40gmail.com/ HTTP/1.1" 404 6711
WARNING 2025-03-18 02:52:51,534 log 29271 6235828224 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:52:51,536 log 29271 6252654592 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:52:51,537 basehttp 29271 6235828224 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:52:51,537 basehttp 29271 6252654592 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:52:56,974 log 29271 6235828224 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:52:56,975 log 29271 6252654592 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:52:56,975 basehttp 29271 6252654592 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:52:56,975 basehttp 29271 6235828224 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:52:57,983 log 29271 6235828224 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:52:57,984 log 29271 6252654592 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:52:57,985 basehttp 29271 6235828224 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:52:57,985 basehttp 29271 6252654592 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:52:58,161 log 29271 6235828224 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:52:58,161 log 29271 6252654592 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:52:58,161 basehttp 29271 6235828224 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:52:58,162 basehttp 29271 6252654592 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:52:58,328 log 29271 6235828224 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:52:58,329 log 29271 6252654592 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:52:58,330 basehttp 29271 6252654592 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:52:58,330 basehttp 29271 6235828224 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:52:58,561 log 29271 6252654592 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:52:58,562 log 29271 6235828224 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:52:58,562 basehttp 29271 6252654592 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:52:58,562 basehttp 29271 6235828224 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:53:02,869 log 29271 6202175488 Not Found: /api/users/by-email/S@gmail.com/
WARNING 2025-03-18 02:53:02,870 log 29271 6219001856 Not Found: /api/users/by-email/S@gmail.com/
WARNING 2025-03-18 02:53:02,871 basehttp 29271 6219001856 "GET /api/users/by-email/S%40gmail.com/ HTTP/1.1" 404 6711
WARNING 2025-03-18 02:53:02,871 basehttp 29271 6202175488 "GET /api/users/by-email/S%40gmail.com/ HTTP/1.1" 404 6711
WARNING 2025-03-18 02:53:30,878 log 29271 6252654592 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:53:30,878 log 29271 6235828224 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:53:30,879 basehttp 29271 6252654592 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:53:30,879 basehttp 29271 6235828224 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:53:30,884 log 29271 6252654592 Forbidden: /api/cars/
WARNING 2025-03-18 02:53:30,885 log 29271 6235828224 Forbidden: /api/cars/
WARNING 2025-03-18 02:53:30,885 basehttp 29271 6252654592 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:53:30,885 basehttp 29271 6235828224 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:54:02,072 log 29271 6202175488 Not Found: /api/users/by-email/S@gmail.com/
WARNING 2025-03-18 02:54:02,074 log 29271 6219001856 Not Found: /api/users/by-email/S@gmail.com/
WARNING 2025-03-18 02:54:02,074 basehttp 29271 6202175488 "GET /api/users/by-email/S%40gmail.com/ HTTP/1.1" 404 6711
WARNING 2025-03-18 02:54:02,075 basehttp 29271 6219001856 "GET /api/users/by-email/S%40gmail.com/ HTTP/1.1" 404 6711
INFO 2025-03-18 02:54:03,287 basehttp 29271 6202175488 "GET /api/movies/ HTTP/1.1" 200 393
INFO 2025-03-18 02:54:03,288 basehttp 29271 6219001856 "GET /api/movies/ HTTP/1.1" 200 393
INFO 2025-03-18 02:54:07,398 basehttp 29271 6252654592 "POST /api/login/ HTTP/1.1" 200 57
WARNING 2025-03-18 02:54:08,617 log 29271 6235828224 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:54:08,618 log 29271 6252654592 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:54:08,619 basehttp 29271 6235828224 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:54:08,619 basehttp 29271 6252654592 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:54:08,622 log 29271 6235828224 Forbidden: /api/cars/
WARNING 2025-03-18 02:54:08,623 basehttp 29271 6235828224 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:54:08,628 log 29271 6252654592 Forbidden: /api/cars/
WARNING 2025-03-18 02:54:08,628 basehttp 29271 6252654592 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:54:14,721 log 29271 6202175488 Not Found: /api/users/by-email/Sanjith@gmail.com/
WARNING 2025-03-18 02:54:14,723 log 29271 6219001856 Not Found: /api/users/by-email/Sanjith@gmail.com/
WARNING 2025-03-18 02:54:14,723 basehttp 29271 6202175488 "GET /api/users/by-email/Sanjith%40gmail.com/ HTTP/1.1" 404 6729
WARNING 2025-03-18 02:54:14,724 basehttp 29271 6219001856 "GET /api/users/by-email/Sanjith%40gmail.com/ HTTP/1.1" 404 6729
WARNING 2025-03-18 02:54:25,439 log 29271 6235828224 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:54:25,440 log 29271 6252654592 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:54:25,440 basehttp 29271 6235828224 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:54:25,441 basehttp 29271 6252654592 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:54:25,446 log 29271 6235828224 Forbidden: /api/cars/
WARNING 2025-03-18 02:54:25,446 log 29271 6252654592 Forbidden: /api/cars/
WARNING 2025-03-18 02:54:25,447 basehttp 29271 6252654592 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:54:25,447 basehttp 29271 6235828224 "GET /api/cars/ HTTP/1.1" 403 58
INFO 2025-03-18 02:56:58,471 autoreload 29271 8226224192 /Users/silverstalaninbaraj/Desktop/PandaCar---Django-React-main/backend/backendpandacar/custom_classes.py changed, reloading.
INFO 2025-03-18 02:56:58,861 autoreload 29422 8226224192 Watching for file changes with StatReloader
WARNING 2025-03-18 02:57:11,874 log 29422 6205468672 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:57:11,875 log 29422 6222295040 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:57:11,876 basehttp 29422 6205468672 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:57:11,877 basehttp 29422 6222295040 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:57:11,880 log 29422 6205468672 Forbidden: /api/cars/
WARNING 2025-03-18 02:57:11,881 log 29422 6222295040 Forbidden: /api/cars/
WARNING 2025-03-18 02:57:11,881 basehttp 29422 6222295040 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:57:11,881 basehttp 29422 6205468672 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:57:12,131 log 29422 6222295040 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:57:12,132 log 29422 6205468672 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:57:12,132 basehttp 29422 6205468672 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:57:12,133 basehttp 29422 6222295040 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:57:12,136 log 29422 6205468672 Forbidden: /api/cars/
WARNING 2025-03-18 02:57:12,136 basehttp 29422 6205468672 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:57:12,137 log 29422 6222295040 Forbidden: /api/cars/
WARNING 2025-03-18 02:57:12,137 basehttp 29422 6222295040 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:57:12,287 log 29422 6205468672 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:57:12,287 log 29422 6222295040 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:57:12,288 basehttp 29422 6205468672 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:57:12,288 basehttp 29422 6222295040 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:57:12,297 log 29422 6205468672 Forbidden: /api/cars/
WARNING 2025-03-18 02:57:12,298 log 29422 6222295040 Forbidden: /api/cars/
WARNING 2025-03-18 02:57:12,298 basehttp 29422 6205468672 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:57:12,298 basehttp 29422 6222295040 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:57:12,440 log 29422 6205468672 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:57:12,440 log 29422 6222295040 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:57:12,441 basehttp 29422 6222295040 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:57:12,441 basehttp 29422 6205468672 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:57:12,450 log 29422 6205468672 Forbidden: /api/cars/
WARNING 2025-03-18 02:57:12,451 log 29422 6222295040 Forbidden: /api/cars/
WARNING 2025-03-18 02:57:12,451 basehttp 29422 6205468672 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:57:12,451 basehttp 29422 6222295040 "GET /api/cars/ HTTP/1.1" 403 58
INFO 2025-03-18 02:57:51,614 autoreload 29422 8226224192 /Users/silverstalaninbaraj/Desktop/PandaCar---Django-React-main/backend/backendpandacar/custom_classes.py changed, reloading.
INFO 2025-03-18 02:57:51,913 autoreload 29447 8226224192 Watching for file changes with StatReloader
INFO 2025-03-18 02:58:50,628 autoreload 29447 8226224192 /Users/silverstalaninbaraj/Desktop/PandaCar---Django-React-main/backend/backendpandacar/custom_classes.py changed, reloading.
INFO 2025-03-18 02:58:51,001 autoreload 29460 8226224192 Watching for file changes with StatReloader
INFO 2025-03-18 02:58:58,301 autoreload 29460 8226224192 /Users/silverstalaninbaraj/Desktop/PandaCar---Django-React-main/backend/backendpandacar/custom_classes.py changed, reloading.
INFO 2025-03-18 02:58:58,585 autoreload 29468 8226224192 Watching for file changes with StatReloader
